TANGGAL,FF_AVG,FF_X,RH_AVG,TAVG,RR,cluster,cluster_label
2022-01-20,2.92,4.19,90.0,21.0,19.4,1,Angin Tenang
2022-01-21,2.23,4.83,81.0,22.1,3.8,1,Angin Tenang
2022-01-22,1.98,3.91,86.0,22.1,10.6,1,Angin Tenang
2022-01-23,2.22,4.3,80.0,23.1,1.0,1,Angin Tenang
2022-01-24,2.7,5.27,76.0,23.5,1.2,1,Angin Tenang
2022-01-25,2.73,5.32,82.0,23.0,0.6,1,Angin Tenang
2022-01-26,2.62,4.97,84.0,23.0,1.6,1,Angin Tenang
2022-01-27,2.04,4.01,83.0,22.6,2.9,1,Angin Tenang
2022-01-28,2.46,5.31,79.0,22.8,0.6,1,Angin Tenang
2022-01-29,1.79,3.4,79.0,23.2,0.0,1,Angin Tenang
2022-01-30,1.84,3.81,82.0,23.0,1.2,1,Angin Tenang
2022-01-31,1.79,3.32,82.0,23.0,2.7,1,Angin Tenang
2022-02-01,1.65,3.71,81.0,23.1,2.2,1,Angin Tenang
2022-02-02,1.17,3.18,87.0,22.8,5.0,1,Angin Tenang
2022-02-03,1.32,3.31,84.0,22.8,12.5,1,Angin Tenang
2022-02-04,1.36,3.21,85.0,22.6,6.0,1,Angin Tenang
2022-02-05,2.19,4.02,87.0,21.7,9.2,1,Angin Tenang
2022-02-06,2.86,5.24,86.0,22.0,9.9,1,Angin Tenang
2022-02-07,2.11,4.48,84.0,22.7,1.7,1,Angin Tenang
2022-02-08,1.94,4.59,83.0,22.7,3.5,1,Angin Tenang
2022-02-09,2.36,3.58,83.0,22.3,17.5,1,Angin Tenang
2022-02-10,2.62,3.98,82.0,22.2,0.2,1,Angin Tenang
2022-02-11,2.31,3.94,76.0,22.8,0.6,1,Angin Tenang
2022-02-12,1.87,2.75,79.0,22.5,0.7,1,Angin Tenang
2022-02-13,1.99,4.1,84.0,22.4,5.2,1,Angin Tenang
2022-02-14,1.57,2.97,76.0,22.6,2.9,1,Angin Tenang
2022-02-15,1.55,2.64,78.0,22.8,2.7,1,Angin Tenang
2022-02-16,1.7,2.77,85.0,22.2,21.4,1,Angin Tenang
2022-02-17,1.28,2.7,87.0,22.0,19.8,1,Angin Tenang
2022-02-18,1.24,2.78,88.0,22.0,10.3,1,Angin Tenang
2022-02-19,1.41,3.05,84.0,22.4,19.0,1,Angin Tenang
2022-02-20,1.4,2.33,86.0,22.4,1.1,1,Angin Tenang
2022-02-21,1.57,3.65,79.0,23.2,0.4,1,Angin Tenang
2022-02-22,2.27,4.98,77.0,22.9,1.0,1,Angin Tenang
2022-02-23,2.3,4.2,82.0,21.8,3.4,1,Angin Tenang
2022-02-24,2.26,3.7,75.0,22.8,0.1,1,Angin Tenang
2022-02-25,2.58,4.24,77.0,22.5,2.1,1,Angin Tenang
2022-02-26,2.73,4.32,78.0,22.4,8.1,1,Angin Tenang
2022-02-27,4.08,6.49,80.0,22.7,0.9,2,Angin Sedang
2022-02-28,3.98,5.54,83.0,22.4,1.1,1,Angin Tenang
2022-03-01,3.47,5.52,83.0,22.5,0.0,1,Angin Tenang
2022-03-02,2.46,4.92,78.0,23.1,1.9,1,Angin Tenang
2022-03-03,1.62,4.12,85.0,22.2,1.1,1,Angin Tenang
2022-03-04,1.74,3.41,84.0,22.7,9.9,1,Angin Tenang
2022-03-05,2.21,4.34,83.0,22.4,19.3,1,Angin Tenang
2022-03-06,2.07,3.69,81.0,22.1,3.3,1,Angin Tenang
2022-03-07,1.21,3.1,84.0,22.6,3.3,1,Angin Tenang
2022-03-08,1.61,3.07,84.0,22.4,2.6,1,Angin Tenang
2022-03-09,1.31,2.69,84.0,22.8,4.8,1,Angin Tenang
2022-03-10,1.25,3.08,87.0,22.5,6.1,1,Angin Tenang
2022-03-11,1.73,4.14,87.0,22.3,11.0,1,Angin Tenang
2022-03-12,2.48,4.23,85.0,22.8,9.5,1,Angin Tenang
2022-03-13,1.52,2.83,84.0,23.1,4.3,1,Angin Tenang
2022-03-14,1.4,2.98,84.0,23.2,3.2,1,Angin Tenang
2022-03-15,1.4,2.09,91.0,21.2,18.6,1,Angin Tenang
2022-03-16,1.43,2.15,85.0,22.8,12.0,1,Angin Tenang
2022-03-17,1.32,2.05,86.0,22.8,1.8,1,Angin Tenang
2022-03-18,1.41,2.9,87.0,22.9,23.1,1,Angin Tenang
2022-03-19,1.49,2.92,83.0,22.6,5.8,1,Angin Tenang
2022-03-20,1.66,3.53,77.0,23.2,1.5,1,Angin Tenang
2022-03-21,3.12,4.75,78.0,23.3,0.6,1,Angin Tenang
2022-03-22,2.16,3.44,83.0,22.5,11.6,1,Angin Tenang
2022-03-23,2.27,4.79,83.0,22.6,8.4,1,Angin Tenang
2022-03-24,1.76,4.27,78.0,23.3,0.1,1,Angin Tenang
2022-03-25,1.34,2.98,82.0,23.0,2.1,1,Angin Tenang
2022-03-26,1.27,4.4,88.0,22.3,10.7,1,Angin Tenang
2022-03-27,1.64,3.81,82.0,22.7,13.5,1,Angin Tenang
2022-03-28,1.82,4.65,80.0,23.2,3.6,1,Angin Tenang
2022-03-29,1.93,3.88,79.0,22.7,0.5,1,Angin Tenang
2022-03-30,1.57,3.64,83.0,22.7,5.2,1,Angin Tenang
2022-03-31,1.59,4.0,84.0,22.9,6.8,1,Angin Tenang
2022-04-01,1.47,3.86,83.0,22.9,3.8,1,Angin Tenang
2022-04-02,1.35,3.55,80.0,23.2,6.3,1,Angin Tenang
2022-04-03,1.58,3.11,83.0,22.6,18.5,1,Angin Tenang
2022-04-04,1.54,2.7,79.0,22.9,2.7,1,Angin Tenang
2022-04-05,1.14,2.77,83.0,22.3,0.7,1,Angin Tenang
2022-04-06,1.53,3.73,84.0,21.8,0.2,1,Angin Tenang
2022-04-07,1.44,2.56,81.0,22.0,0.3,1,Angin Tenang
2022-04-08,1.23,2.44,80.0,22.2,1.1,1,Angin Tenang
2022-04-09,1.2,1.62,80.0,22.2,2.3,1,Angin Tenang
2022-04-10,1.53,3.2,86.0,21.9,1.4,1,Angin Tenang
2022-04-11,1.44,2.86,84.0,22.6,2.2,1,Angin Tenang
2022-04-12,1.34,2.43,85.0,22.3,1.0,1,Angin Tenang
2022-04-13,1.52,3.14,81.0,22.2,2.2,1,Angin Tenang
2022-04-14,1.32,2.28,82.0,22.6,2.6,1,Angin Tenang
2022-04-15,1.21,3.83,85.0,22.9,14.3,1,Angin Tenang
2022-04-16,1.41,2.25,85.0,22.7,20.1,1,Angin Tenang
2022-04-17,1.25,2.25,82.0,23.2,11.5,1,Angin Tenang
2022-04-18,1.33,2.7,87.0,22.7,30.9,1,Angin Tenang
2022-04-19,1.21,3.09,83.0,22.9,11.0,1,Angin Tenang
2022-04-20,1.42,3.98,83.0,23.2,6.8,1,Angin Tenang
2022-04-21,1.19,2.35,88.0,21.9,8.9,1,Angin Tenang
2022-04-22,1.29,2.71,82.0,22.7,7.3,1,Angin Tenang
2022-04-23,1.33,2.94,86.0,22.6,20.4,1,Angin Tenang
2022-04-24,1.27,2.93,84.0,22.9,6.9,1,Angin Tenang
2022-04-25,1.49,2.56,83.0,22.8,4.1,1,Angin Tenang
2022-04-26,1.29,2.67,82.0,23.6,0.1,1,Angin Tenang
2022-04-27,1.67,4.59,85.0,23.4,2.7,1,Angin Tenang
2022-04-28,1.53,4.3,83.0,23.3,3.5,1,Angin Tenang
2022-04-29,1.4,2.4,82.0,22.8,9.4,1,Angin Tenang
2022-04-30,1.33,2.64,87.0,22.4,10.5,1,Angin Tenang
2022-05-01,1.44,2.94,87.0,22.3,6.0,1,Angin Tenang
2022-05-02,1.55,2.78,85.0,22.9,8.2,1,Angin Tenang
2022-05-03,1.56,2.55,74.0,24.0,0.5,1,Angin Tenang
2022-05-04,1.71,3.67,84.0,22.8,2.9,1,Angin Tenang
2022-05-05,1.45,2.48,81.0,23.7,1.5,1,Angin Tenang
2022-05-06,1.27,2.1,81.0,23.4,1.0,1,Angin Tenang
2022-05-07,1.37,2.56,83.0,23.3,3.0,1,Angin Tenang
2022-05-08,1.39,2.95,84.0,23.4,0.4,1,Angin Tenang
2022-05-09,1.52,2.75,84.0,23.8,1.0,1,Angin Tenang
2022-05-10,1.06,2.82,83.0,24.0,0.2,1,Angin Tenang
2022-05-11,1.61,3.42,86.0,23.6,1.6,1,Angin Tenang
2022-05-12,1.67,2.6,86.0,22.9,4.0,1,Angin Tenang
2022-05-13,1.33,2.51,78.0,24.6,0.0,1,Angin Tenang
2022-05-14,1.17,1.98,87.0,23.3,7.0,1,Angin Tenang
2022-05-15,1.6,3.1,87.0,22.8,8.6,1,Angin Tenang
2022-05-16,1.44,2.19,84.0,22.4,1.2,1,Angin Tenang
2022-05-17,1.52,2.26,81.0,23.3,0.3,1,Angin Tenang
2022-05-18,1.62,2.47,80.0,23.4,1.9,1,Angin Tenang
2022-05-19,1.46,3.61,85.0,22.3,1.9,1,Angin Tenang
2022-05-20,1.42,4.25,86.0,22.6,19.1,1,Angin Tenang
2022-05-21,1.36,2.82,87.0,22.2,20.5,1,Angin Tenang
2022-05-22,1.35,2.69,86.0,22.6,7.7,1,Angin Tenang
2022-05-23,1.31,2.44,83.0,23.1,0.9,1,Angin Tenang
2022-05-24,1.64,2.36,81.0,23.1,1.0,1,Angin Tenang
2022-05-25,1.36,2.66,86.0,22.2,14.2,1,Angin Tenang
2022-05-26,1.01,1.75,87.0,21.2,6.1,1,Angin Tenang
2022-05-27,1.3,2.88,80.0,22.5,6.0,1,Angin Tenang
2022-05-28,1.51,3.83,77.0,23.1,0.1,1,Angin Tenang
2022-05-29,1.57,4.02,77.0,22.9,0.2,1,Angin Tenang
2022-05-30,1.38,2.42,87.0,21.8,2.8,1,Angin Tenang
2022-05-31,1.49,3.73,83.0,22.2,1.7,1,Angin Tenang
2022-06-01,1.19,2.91,85.0,22.0,0.2,1,Angin Tenang
2022-06-02,1.31,2.71,86.0,21.9,0.9,1,Angin Tenang
2022-06-03,1.55,2.91,82.0,22.2,0.0,1,Angin Tenang
2022-06-04,1.26,2.91,86.0,21.9,2.2,1,Angin Tenang
2022-06-05,1.59,2.77,83.0,22.0,1.1,1,Angin Tenang
2022-06-06,1.42,2.12,85.0,21.9,11.8,1,Angin Tenang
2022-06-07,1.32,2.75,74.0,23.2,0.7,1,Angin Tenang
2022-06-08,1.29,2.02,88.0,21.6,10.5,1,Angin Tenang
2022-06-09,1.34,3.51,86.0,21.3,1.9,1,Angin Tenang
2022-06-10,1.57,3.18,81.0,22.2,0.4,1,Angin Tenang
2022-06-11,1.23,2.6,87.0,22.0,8.4,1,Angin Tenang
2022-06-12,1.24,2.82,86.0,21.9,2.4,1,Angin Tenang
2022-06-13,1.1,2.33,87.0,21.6,11.5,1,Angin Tenang
2022-06-14,1.21,2.45,84.0,22.0,3.3,1,Angin Tenang
2022-06-15,1.29,1.89,84.0,22.3,1.6,1,Angin Tenang
2022-06-16,1.31,2.2,84.0,22.0,1.9,1,Angin Tenang
2022-06-17,1.19,1.98,84.0,21.9,0.5,1,Angin Tenang
2022-06-18,1.33,3.24,84.0,21.6,0.6,1,Angin Tenang
2022-06-19,1.83,2.78,83.0,21.5,1.3,1,Angin Tenang
2022-06-20,1.74,2.66,84.0,22.1,1.6,1,Angin Tenang
2022-06-21,2.55,4.3,80.0,22.6,0.0,1,Angin Tenang
2022-06-22,2.14,3.48,83.0,22.4,1.7,1,Angin Tenang
2022-06-23,1.99,3.36,80.0,22.2,0.5,1,Angin Tenang
2022-06-24,2.95,4.44,85.0,21.9,5.7,1,Angin Tenang
2022-06-25,1.77,2.95,86.0,22.3,3.6,1,Angin Tenang
2022-06-26,1.85,3.33,86.0,22.0,4.9,1,Angin Tenang
2022-06-27,2.3,3.96,84.0,22.5,1.6,1,Angin Tenang
2022-06-28,2.63,4.22,79.0,22.5,0.3,1,Angin Tenang
2022-06-29,2.19,3.28,70.0,22.0,0.0,1,Angin Tenang
2022-06-30,1.96,3.31,69.0,21.3,0.0,1,Angin Tenang
2022-07-01,2.88,4.37,79.0,21.5,0.0,1,Angin Tenang
2022-07-02,2.1,3.42,82.0,22.8,1.3,1,Angin Tenang
2022-07-03,1.46,2.6,85.0,22.5,2.1,1,Angin Tenang
2022-07-04,1.33,2.0,79.0,23.1,2.3,1,Angin Tenang
2022-07-05,1.16,2.56,81.0,22.7,0.7,1,Angin Tenang
2022-07-06,1.25,2.51,85.0,22.2,0.6,1,Angin Tenang
2022-07-07,1.86,3.14,76.0,22.9,0.0,1,Angin Tenang
2022-07-08,1.72,2.64,75.0,22.0,0.0,1,Angin Tenang
2022-07-09,2.03,3.33,73.0,21.4,0.0,1,Angin Tenang
2022-07-10,2.49,4.57,80.0,21.3,1.7,1,Angin Tenang
2022-07-11,1.83,2.82,80.0,22.3,0.3,1,Angin Tenang
2022-07-12,2.22,3.72,83.0,22.9,4.1,1,Angin Tenang
2022-07-13,1.2,1.91,87.0,22.0,10.8,1,Angin Tenang
2022-07-14,1.18,2.12,80.0,23.2,0.3,1,Angin Tenang
2022-07-15,1.43,2.68,89.0,22.2,5.7,1,Angin Tenang
2022-07-16,1.26,3.05,88.0,21.6,16.1,1,Angin Tenang
2022-07-17,1.59,2.42,82.0,22.3,0.0,1,Angin Tenang
2022-07-18,1.61,2.41,81.0,22.7,0.0,1,Angin Tenang
2022-07-19,1.9,3.13,79.0,22.9,1.0,1,Angin Tenang
2022-07-20,1.5,2.64,83.0,22.7,1.4,1,Angin Tenang
2022-07-21,2.32,3.2,78.0,22.7,0.0,1,Angin Tenang
2022-07-22,2.18,3.22,84.0,22.5,2.9,1,Angin Tenang
2022-07-23,1.48,2.25,85.0,21.7,8.0,1,Angin Tenang
2022-07-24,2.63,3.69,80.0,22.7,1.8,1,Angin Tenang
2022-07-25,2.56,3.53,74.0,22.0,0.3,1,Angin Tenang
2022-07-26,2.06,2.91,73.0,22.4,1.4,1,Angin Tenang
2022-07-27,1.69,2.73,78.0,22.7,0.4,1,Angin Tenang
2022-07-28,1.4,2.13,79.0,22.7,0.8,1,Angin Tenang
2022-07-29,1.47,2.27,80.0,22.6,0.8,1,Angin Tenang
2022-07-30,1.5,3.2,80.0,22.9,0.0,1,Angin Tenang
2022-07-31,1.34,2.02,77.0,23.2,0.0,1,Angin Tenang
2022-08-01,1.57,2.92,77.0,22.9,0.0,1,Angin Tenang
2022-08-02,1.43,2.13,76.0,23.4,0.7,1,Angin Tenang
2022-08-03,1.19,3.34,78.0,23.5,1.3,1,Angin Tenang
2022-08-04,1.7,2.92,81.0,23.0,1.3,1,Angin Tenang
2022-08-05,1.91,2.8,70.0,22.6,0.0,1,Angin Tenang
2022-08-06,1.55,2.33,70.0,22.5,0.0,1,Angin Tenang
2022-08-07,2.48,4.18,75.0,22.5,0.1,1,Angin Tenang
2022-08-08,2.27,4.08,73.0,22.4,0.0,1,Angin Tenang
2022-08-09,1.63,2.73,72.0,22.3,1.4,1,Angin Tenang
2022-08-10,1.83,2.92,75.0,23.4,0.5,1,Angin Tenang
2022-08-11,1.7,2.6,76.0,23.8,0.6,1,Angin Tenang
2022-08-12,1.54,2.34,84.0,22.7,12.5,1,Angin Tenang
2022-08-13,1.42,2.47,83.0,22.2,7.8,1,Angin Tenang
2022-08-14,1.32,2.94,81.0,22.7,3.0,1,Angin Tenang
2022-08-15,1.46,2.63,84.0,22.1,0.2,1,Angin Tenang
2022-08-16,1.35,2.2,82.0,22.6,1.8,1,Angin Tenang
2022-08-17,3.29,4.52,77.0,23.0,0.1,1,Angin Tenang
2022-08-18,3.71,5.03,77.0,22.3,0.0,1,Angin Tenang
2022-08-19,2.85,4.13,75.0,23.6,0.4,1,Angin Tenang
2022-08-20,2.6,4.0,74.0,23.8,0.1,1,Angin Tenang
2022-08-21,1.55,2.95,81.0,22.6,10.1,1,Angin Tenang
2022-08-22,1.88,3.45,80.0,22.7,1.3,1,Angin Tenang
2022-08-23,2.13,3.11,75.0,23.1,0.1,1,Angin Tenang
2022-08-24,2.03,3.2,73.0,23.6,0.5,1,Angin Tenang
2022-08-25,3.05,3.69,72.0,22.8,0.0,1,Angin Tenang
2022-08-26,1.61,2.78,76.0,22.6,5.1,1,Angin Tenang
2022-08-27,2.07,3.1,82.0,22.4,0.9,1,Angin Tenang
2022-08-28,1.74,2.85,77.0,22.8,0.4,1,Angin Tenang
2022-08-29,2.14,3.5,77.0,22.6,1.7,1,Angin Tenang
2022-08-30,1.62,2.87,75.0,23.3,0.8,1,Angin Tenang
2022-08-31,1.29,2.06,76.0,23.6,1.5,1,Angin Tenang
2022-09-01,1.44,2.6,80.0,23.2,3.5,1,Angin Tenang
2022-09-02,1.49,2.81,82.0,22.8,4.5,1,Angin Tenang
2022-09-03,1.31,2.01,77.0,23.0,0.4,1,Angin Tenang
2022-09-04,1.5,2.25,74.0,23.5,0.2,1,Angin Tenang
2022-09-05,1.22,1.94,71.0,24.1,0.6,1,Angin Tenang
2022-09-06,1.08,2.79,81.0,23.2,4.3,1,Angin Tenang
2022-09-07,1.12,2.0,84.0,22.4,7.2,1,Angin Tenang
2022-09-08,1.42,2.6,89.0,21.3,45.9,0,Angin Ringan
2022-09-09,1.38,2.32,84.0,22.0,9.2,1,Angin Tenang
2022-09-10,1.15,2.16,86.0,21.7,35.9,1,Angin Tenang
2022-09-11,1.72,2.46,85.0,22.1,8.8,1,Angin Tenang
2022-09-12,1.42,2.8,85.0,21.7,5.9,1,Angin Tenang
2022-09-13,1.22,2.02,80.0,22.4,11.1,1,Angin Tenang
2022-09-14,2.2,2.96,77.0,22.5,1.3,1,Angin Tenang
2022-09-15,2.3,3.74,79.0,22.6,1.4,1,Angin Tenang
2022-09-16,1.67,2.7,85.0,21.9,12.5,1,Angin Tenang
2022-09-17,1.97,3.42,85.0,22.5,1.9,1,Angin Tenang
2022-09-18,2.12,3.54,78.0,23.3,0.5,1,Angin Tenang
2022-09-19,1.85,3.04,80.0,22.5,2.7,1,Angin Tenang
2022-09-20,1.82,2.79,77.0,22.7,0.8,1,Angin Tenang
2022-09-21,1.46,2.3,79.0,23.0,1.0,1,Angin Tenang
2022-09-22,1.61,4.17,84.0,22.5,7.7,1,Angin Tenang
2022-09-23,1.96,3.0,85.0,22.3,16.6,1,Angin Tenang
2022-09-24,2.5,4.08,73.0,23.8,0.0,1,Angin Tenang
2022-09-25,2.65,4.12,76.0,23.3,0.3,1,Angin Tenang
2022-09-26,2.96,4.61,77.0,22.8,0.4,1,Angin Tenang
2022-09-27,2.13,3.45,76.0,23.4,1.9,1,Angin Tenang
2022-09-28,1.86,2.98,75.0,23.1,1.7,1,Angin Tenang
2022-09-29,1.48,2.22,74.0,23.7,3.5,1,Angin Tenang
2022-09-30,1.75,2.32,84.0,22.4,19.6,1,Angin Tenang
2022-10-01,1.27,2.83,84.0,22.7,26.3,1,Angin Tenang
2022-10-02,1.24,3.41,87.0,22.4,31.3,1,Angin Tenang
2022-10-03,1.0,3.72,88.0,22.1,28.3,1,Angin Tenang
2022-10-04,1.47,3.11,85.0,22.5,2.2,1,Angin Tenang
2022-10-05,1.41,2.28,86.0,21.9,3.8,1,Angin Tenang
2022-10-06,1.37,2.79,86.0,22.1,16.0,1,Angin Tenang
2022-10-07,1.47,2.5,87.0,22.0,17.1,1,Angin Tenang
2022-10-08,1.61,2.62,87.0,21.7,7.1,1,Angin Tenang
2022-10-09,1.66,2.4,86.0,21.9,8.0,1,Angin Tenang
2022-10-10,1.42,2.25,85.0,22.1,1.4,1,Angin Tenang
2022-10-11,1.7,3.64,87.0,21.6,4.1,1,Angin Tenang
2022-10-12,1.53,2.78,83.0,22.3,2.2,1,Angin Tenang
2022-10-13,1.78,3.91,85.0,22.0,1.8,1,Angin Tenang
2022-10-14,1.48,2.36,84.0,22.7,7.7,1,Angin Tenang
2022-10-15,1.22,2.72,87.0,22.6,11.4,1,Angin Tenang
2022-10-16,1.5,2.28,79.0,23.5,1.0,1,Angin Tenang
2022-10-17,1.82,2.73,80.0,23.2,1.6,1,Angin Tenang
2022-10-18,1.4,3.14,84.0,22.6,3.2,1,Angin Tenang
2022-10-19,1.32,2.92,87.0,22.6,13.9,1,Angin Tenang
2022-10-20,1.41,2.82,87.0,22.6,38.2,0,Angin Ringan
2022-10-21,1.17,3.16,88.0,22.3,26.2,1,Angin Tenang
2022-10-22,1.16,3.1,85.0,22.9,31.8,1,Angin Tenang
2022-10-23,1.14,2.51,84.0,22.9,17.7,1,Angin Tenang
2022-10-24,1.7,4.41,81.0,22.4,4.2,1,Angin Tenang
2022-10-25,1.81,4.02,86.0,22.2,13.6,1,Angin Tenang
2022-10-26,1.07,2.51,87.0,22.0,42.3,0,Angin Ringan
2022-10-27,2.07,4.79,76.0,22.7,0.6,1,Angin Tenang
2022-10-28,2.37,4.66,74.0,22.3,0.1,1,Angin Tenang
2022-10-29,1.65,3.67,79.0,22.5,0.9,1,Angin Tenang
2022-10-30,1.64,3.22,78.0,22.8,0.0,1,Angin Tenang
2022-10-31,1.78,2.6,80.0,22.9,0.7,1,Angin Tenang
2022-11-01,1.61,3.52,77.0,23.2,1.6,1,Angin Tenang
2022-11-02,1.85,3.04,79.0,23.3,0.3,1,Angin Tenang
2022-11-03,1.16,2.33,81.0,23.3,0.4,1,Angin Tenang
2022-11-04,1.47,2.73,83.0,22.6,26.1,1,Angin Tenang
2022-11-05,1.29,2.45,85.0,22.5,14.0,1,Angin Tenang
2022-11-06,1.53,2.61,85.0,22.3,10.6,1,Angin Tenang
2022-11-07,0.99,3.11,87.0,22.2,18.4,1,Angin Tenang
2022-11-08,1.35,2.77,86.0,22.5,41.1,0,Angin Ringan
2022-11-09,1.31,2.62,86.0,22.1,12.5,1,Angin Tenang
2022-11-10,1.57,4.43,84.0,22.4,1.5,1,Angin Tenang
2022-11-11,1.42,2.18,85.0,22.3,2.1,1,Angin Tenang
2022-11-12,1.26,3.14,86.0,22.1,4.7,1,Angin Tenang
2022-11-13,1.2,2.01,89.0,22.0,9.6,1,Angin Tenang
2022-11-14,1.14,2.69,86.0,22.8,20.7,1,Angin Tenang
2022-11-15,1.4,3.51,85.0,22.8,5.9,1,Angin Tenang
2022-11-16,1.51,3.41,83.0,23.3,8.1,1,Angin Tenang
2022-11-17,1.43,3.69,88.0,21.6,14.5,1,Angin Tenang
2022-11-18,1.97,3.92,82.0,22.5,20.2,1,Angin Tenang
2022-11-19,3.06,5.1,80.0,22.9,3.4,1,Angin Tenang
2022-11-20,3.06,5.07,75.0,23.4,0.1,1,Angin Tenang
2022-11-21,1.69,4.48,74.0,23.2,0.5,1,Angin Tenang
2022-11-22,1.34,3.61,81.0,22.7,0.8,1,Angin Tenang
2022-11-23,1.59,3.49,82.0,22.9,1.9,1,Angin Tenang
2022-11-24,1.38,2.91,85.0,22.7,10.7,1,Angin Tenang
2022-11-25,1.22,3.2,87.0,22.1,4.2,1,Angin Tenang
2022-11-26,0.99,1.77,82.0,22.0,1.0,1,Angin Tenang
2022-11-27,1.32,3.68,84.0,22.2,9.3,1,Angin Tenang
2022-11-28,1.33,2.34,85.0,22.4,0.4,1,Angin Tenang
2022-11-29,1.52,3.54,81.0,22.7,0.2,1,Angin Tenang
2022-11-30,1.33,2.06,83.0,22.4,9.4,1,Angin Tenang
2022-12-01,1.47,3.05,83.0,22.7,2.5,1,Angin Tenang
2022-12-02,1.11,2.24,88.0,21.6,6.0,1,Angin Tenang
2022-12-03,1.38,2.22,84.0,22.4,0.6,1,Angin Tenang
2022-12-04,1.67,3.01,85.0,22.1,22.0,1,Angin Tenang
2022-12-05,1.38,2.87,87.0,21.8,21.6,1,Angin Tenang
2022-12-06,1.07,2.28,88.0,22.2,27.7,1,Angin Tenang
2022-12-07,1.05,2.9,87.0,22.5,43.6,0,Angin Ringan
2022-12-08,1.13,2.33,87.0,22.4,4.5,1,Angin Tenang
2022-12-09,1.68,4.2,84.0,22.2,1.7,1,Angin Tenang
2022-12-10,1.25,2.41,77.0,23.1,0.4,1,Angin Tenang
2022-12-11,1.66,3.0,82.0,22.1,2.1,1,Angin Tenang
2022-12-12,1.18,2.68,83.0,22.1,0.1,1,Angin Tenang
2022-12-13,1.36,2.57,84.0,22.3,7.7,1,Angin Tenang
2022-12-14,1.14,2.7,83.0,22.8,16.3,1,Angin Tenang
2022-12-15,1.47,2.91,83.0,22.6,9.4,1,Angin Tenang
2022-12-16,1.82,3.1,79.0,22.7,1.5,1,Angin Tenang
2022-12-17,1.8,4.0,77.0,23.1,0.5,1,Angin Tenang
2022-12-18,1.46,3.14,80.0,22.9,13.0,1,Angin Tenang
2022-12-19,1.48,3.2,80.0,23.0,0.5,1,Angin Tenang
2022-12-20,1.34,3.31,85.0,22.6,1.2,1,Angin Tenang
2022-12-21,2.04,5.2,84.0,22.7,4.5,1,Angin Tenang
2022-12-22,2.74,5.81,81.0,22.8,7.9,1,Angin Tenang
2022-12-23,3.74,5.83,83.0,22.0,2.9,1,Angin Tenang
2022-12-24,2.56,3.85,83.0,22.2,2.2,1,Angin Tenang
2022-12-25,2.78,4.39,84.0,22.1,0.9,1,Angin Tenang
2022-12-26,3.22,5.09,87.0,21.7,4.0,1,Angin Tenang
2022-12-27,2.66,4.03,88.0,21.1,22.2,1,Angin Tenang
2022-12-28,3.59,5.28,84.0,22.1,5.4,1,Angin Tenang
2022-12-29,3.43,5.1,89.0,21.6,21.7,1,Angin Tenang
2022-12-30,2.84,5.08,88.0,21.6,6.2,1,Angin Tenang
2022-12-31,3.51,6.19,88.0,21.6,2.7,1,Angin Tenang
2023-01-01,2.53,4.46,87.0,21.5,5.5,1,Angin Tenang
2023-01-02,3.67,5.3,83.0,22.4,1.3,1,Angin Tenang
2023-01-03,3.37,5.1,87.0,21.7,8.5,1,Angin Tenang
2023-01-04,2.5,3.89,85.0,21.9,5.2,1,Angin Tenang
2023-01-05,2.85,4.72,79.0,22.4,2.2,1,Angin Tenang
2023-01-06,3.28,6.14,72.0,23.4,0.1,1,Angin Tenang
2023-01-07,2.42,5.35,79.0,22.8,1.7,1,Angin Tenang
2023-01-08,1.93,4.26,82.0,22.2,1.4,1,Angin Tenang
2023-01-09,1.96,3.96,83.0,22.3,1.0,1,Angin Tenang
2023-01-10,1.61,2.8,83.0,22.4,1.0,1,Angin Tenang
2023-01-11,1.39,3.4,78.0,22.9,0.8,1,Angin Tenang
2023-01-12,1.68,3.42,84.0,22.2,1.5,1,Angin Tenang
2023-01-13,1.76,3.26,83.0,22.2,0.8,1,Angin Tenang
2023-01-14,1.63,3.27,81.0,22.4,0.5,1,Angin Tenang
2023-01-15,1.72,3.45,81.0,22.8,0.8,1,Angin Tenang
2023-01-16,2.01,4.44,78.0,23.2,2.1,1,Angin Tenang
2023-01-17,1.66,3.4,85.0,22.2,1.4,1,Angin Tenang
2023-01-18,1.31,2.33,88.0,21.6,7.9,1,Angin Tenang
2023-01-19,1.32,2.51,85.0,22.2,8.3,1,Angin Tenang
2023-01-20,1.42,3.7,87.0,21.7,11.2,1,Angin Tenang
2023-01-21,1.86,4.27,83.0,22.2,1.4,1,Angin Tenang
2023-01-22,2.25,3.89,81.0,22.5,10.9,1,Angin Tenang
2023-01-23,2.22,3.2,83.0,22.5,3.5,1,Angin Tenang
2023-01-24,2.59,4.3,80.0,22.6,0.7,1,Angin Tenang
2023-01-25,3.03,4.63,89.0,21.3,26.8,1,Angin Tenang
2023-01-26,2.37,3.71,83.0,22.1,3.9,1,Angin Tenang
2023-01-27,1.84,4.1,87.0,22.1,7.5,1,Angin Tenang
2023-01-28,2.02,4.33,87.0,21.7,8.5,1,Angin Tenang
2023-01-29,2.33,4.94,84.0,22.4,3.1,1,Angin Tenang
2023-01-30,2.45,3.99,85.0,22.3,1.2,1,Angin Tenang
2023-01-31,2.88,5.07,80.0,22.8,0.2,1,Angin Tenang
